tail,head,cost,capacity
128,93,654,0
91,41,1433,0
77,86,1776,0
24,30,52,0
63,135,1172,0
10,17,1061,0
162,180,1824,0
185,13,952,0
111,139,1569,0
171,46,1928,0
134,182,988,0
157,79,1790,0
90,146,780,0
143,140,382,0
0,182,1733,0
53,14,32,0
39,111,416,0
9,168,497,0
191,176,619,0
124,117,951,0
184,66,841,0
147,54,596,0
57,180,1836,0
170,125,816,0
133,119,1327,0
119,178,1242,0
156,184,1016,0
29,166,937,0
66,58,845,0
52,121,1037,0
15,119,1140,0
38,188,1979,0
123,36,123,0
160,42,941,0
86,168,1091,0
109,9,883,0
146,21,74,0
132,64,1872,0
42,194,1852,0
65,99,286,0
28,17,1437,0
51,176,448,0
14,36,1433,0
166,163,1676,0
99,156,814,0
189,2,1272,0
175,83,1112,0
32,195,767,0
145,100,680,0
94,129,687,0
41,27,352,0
4,169,1177,0
131,153,828,0
27,88,613,0
13,165,753,0
179,133,1556,0
112,96,477,0
188,77,244,0
61,185,1019,0
151,59,1080,0
84,14,1708,0
107,167,32,0
144,171,1050,0
70,41,186,0
17,179,917,0
40,108,604,0
3,96,253,0
26,131,1102,0
192,167,1894,0
127,57,952,0
74,183,1438,0
164,53,1881,0
150,96,83,0
46,49,1109,0
69,112,191,0
16,4,1701,0
55,189,733,0
2,43,91,0
154,158,242,0
177,23,534,0
103,145,1068,0
163,68,846,0
59,23,750,0
82,140,129,0
45,24,1342,0
135,154,1247,0
31,69,467,0
1,146,1099,0
183,142,1665,0
116,83,687,0
176,88,1904,0
139,44,1944,0
49,174,1957,0
72,25,499,0
58,84,1242,0
21,64,863,0
44,103,302,0
7,109,1379,0
30,150,1628,0
196,186,1255,0
115,10,1639,0
152,0,351,0
78,130,1725,0
138,127,963,0
34,60,556,0
20,127,59,0
43,182,1480,0
6,62,1855,0
158,133,1090,0
181,44,1160,0
91,162,332,0
114,193,927,0
167,73,418,0
63,8,1138,0
33,109,1898,0
5,143,1461,0
171,155,973,0
104,70,1756,0
90,25,304,0
53,147,1933,0
143,17,500,0
76,20,1850,0
136,193,408,0
9,85,1706,0
62,67,1018,0
18,157,84,0
119,7,1009,0
156,51,1344,0
66,177,209,0
142,74,914,0
38,43,1661,0
8,106,1490,0
146,136,578,0
169,57,1161,0
95,191,1473,0
155,122,207,0
51,61,1794,0
37,114,1885,0
122,106,1302,0
108,73,1621,0
94,12,1411,0
41,128,1559,0
131,2,1075,0
64,47,765,0
50,78,1563,0
13,90,807,0
188,192,379,0
121,35,1552,0
174,23,1078,0
107,16,914,0
144,38,600,0
70,164,1726,0
130,73,753,0
26,22,362,0
12,101,629,0
187,9,1728,0
173,54,1167,0
159,103,360,0
55,54,107,0
25,71,1538,0
126,121,1972,0
96,60,1126,0
186,178,906,0
149,46,1835,0
82,3,224,0
135,15,501,0
45,141,878,0
68,50,1070,0
54,101,410,0
1,111,1988,0
125,16,993,0
162,26,1590,0
148,89,1151,0
134,92,419,0
30,29,610,0
0,80,1036,0
101,104,825,0
161,67,1313,0
87,197,109,0
110,158,809,0
147,144,558,0
20,130,1703,0
57,18,477,0
43,35,390,0
29,76,621,0
114,116,836,0
167,194,934,0
190,161,1414,0
137,59,1109,0
100,39,839,0
123,142,825,0
56,69,1989,0
19,59,875,0
42,120,147,0
5,116,1228,0
14,194,311,0
113,5,933,0
166,9,1289,0
136,76,1996,0
85,183,996,0
32,45,1043,0
18,16,1849,0
4,67,820,0
193,30,321,0
89,93,416,0
165,80,1851,0
98,149,983,0
61,31,208,0
8,149,189,0
151,157,1522,0
47,92,69,0
17,89,281,0
118,67,627,0
88,18,633,0
178,172,383,0
141,56,338,0
127,147,1545,0
60,72,72,0
23,52,1305,0
46,143,367,0
117,58,573,0
154,52,448,0
50,197,1848,0
140,71,1925,0
73,188,989,0
36,48,1679,0
22,103,982,0
121,168,66,0
174,162,1416,0
197,3,955,0
93,82,915,0
153,101,924,0
102,128,598,0
139,150,97,0
12,152,1302,0
49,20,748,0
35,73,856,0
21,166,494,0
187,130,1894,0
120,95,1784,0
106,94,950,0
182,155,1242,0
129,13,1402,0
92,29,1138,0
115,164,635,0
48,91,1548,0
11,33,750,0
34,130,1674,0
96,183,1252,0
149,179,1039,0
186,57,1228,0
105,47,1892,0
158,35,540,0
195,173,900,0
128,114,1960,0
77,177,1933,0
24,3,1588,0
10,122,717,0
125,165,1956,0
162,145,1231,0
111,118,1013,0
81,71,878,0
157,106,1185,0
90,191,1471,0
143,171,1203,0
53,41,56,0
0,171,392,0
39,74,1925,0
9,179,1486,0
191,159,268,0
124,82,619,0
110,37,1366,0
147,29,469,0
57,159,700,0
80,8,385,0
170,134,49,0
133,18,514,0
119,169,803,0
29,193,35,0
52,102,1015,0
15,18,823,0
38,145,989,0
190,44,1992,0
137,160,1551,0
100,170,1907,0
123,27,1708,0
86,141,673,0
160,15,1620,0
109,36,887,0
146,46,490,0
19,196,479,0
132,109,1642,0
65,134,1601,0
28,14,1305,0
14,73,323,0
113,178,1500,0
166,132,833,0
99,99,1170,0
122,192,1485,0
85,60,1574,0
32,184,1813,0
145,127,1220,0
94,170,1679,0
41,62,1424,0
4,182,437,0
131,188,1495,0
27,127,962,0
13,128,1312,0
179,168,78,0
112,69,1289,0
98,40,77,0
151,22,1039,0
61,148,975,0
107,186,1461,0
40,113,868,0
3,7,245,0
26,172,874,0
192,92,34,0
88,157,868,0
141,173,483,0
178,35,1410,0
127,4,1124,0
164,18,426,0
74,144,1496,0
150,69,1229,0
46,26,1173,0
69,155,1115,0
16,25,1404,0
2,68,835,0
117,143,815,0
154,187,1733,0
103,108,1940,0
73,41,1743,0
36,187,1929,0
59,10,224,0
82,169,866,0
45,51,1493,0
135,177,1431,0
31,96,114,0
197,136,1662,0
1,181,1800,0
183,165,1977,0
116,120,111,0
102,63,899,0
139,3,1167,0
49,129,157,0
21,43,780,0
44,124,1720,0
7,8,825,0
30,187,1095,0
196,71,86,0
92,144,959,0
129,154,1048,0
182,22,1127,0
115,49,1939,0
78,167,612,0
152,37,1493,0
138,88,78,0
34,25,993,0
20,100,1456,0
6,83,1544,0
195,22,879,0
105,148,465,0
158,174,1359,0
91,89,498,0
77,38,1645,0
24,142,1018,0
63,23,14,0
33,64,1617,0
185,125,1938,0
5,170,1687,0
171,190,1421,0
104,107,1730,0
90,2,760,0
143,60,1949,0
53,190,1020,0
9,56,119,0
18,182,1816,0
184,50,824,0
80,131,1554,0
133,135,1237,0
170,13,1457,0
119,34,1421,0
66,170,776,0
156,40,1750,0
142,111,159,0
38,12,135,0
8,79,824,0
109,153,376,0
146,165,1592,0
95,90,1015,0
65,19,669,0
28,129,1273,0
51,32,1092,0
37,93,326,0
189,114,444,0
122,87,936,0
175,195,1326,0
108,102,19,0
94,17,581,0
41,171,115,0
131,41,1232,0
64,196,1856,0
13,53,160,0
188,61,482,0
121,6,1424,0
84,126,131,0
107,55,1504,0
70,185,1413,0
144,59,503,0
130,98,133,0
26,51,1170,0
12,66,583,0
97,110,98,0
83,47,303,0
69,0,1027,0
16,148,1793,0
55,45,71,0
25,106,337,0
177,103,1045,0
126,66,925,0
186,159,1500,0
96,17,1923,0
149,9,527,0
82,28,1068,0
135,42,572,0
45,168,683,0
1,2,476,0
116,195,1876,0
176,40,1680,0
125,11,1161,0
72,105,494,0
148,70,133,0
58,196,1913,0
134,113,388,0
30,38,1145,0
0,117,1196,0
101,115,1386,0
161,166,1071,0
87,32,817,0
110,131,1062,0
43,198,380,0
29,103,229,0
181,92,173,0
114,81,1037,0
190,138,376,0
137,30,461,0
100,12,1602,0
56,170,1384,0
19,30,748,0
5,31,1335,0
194,72,1306,0
180,11,1792,0
113,24,1734,0
76,100,804,0
136,81,453,0
85,146,272,0
32,2,789,0
18,45,1039,0
184,189,1554,0
4,104,1460,0
193,49,804,0
89,64,608,0
75,53,1841,0
165,187,535,0
98,142,1107,0
47,187,789,0
17,124,1088,0
169,73,244,0
118,100,319,0
88,55,1486,0
141,19,133,0
178,137,630,0
37,194,1527,0
60,165,1711,0
23,19,531,0
198,95,1302,0
168,30,1102,0
117,37,988,0
64,95,350,0
140,92,782,0
73,135,903,0
36,29,1683,0
22,88,133,0
188,176,35,0
121,147,1704,0
174,135,967,0
197,46,530,0
93,77,887,0
153,136,19,0
79,14,907,0
35,172,947,0
21,129,779,0
187,121,1542,0
120,68,465,0
173,70,73,0
83,184,336,0
106,123,1703,0
92,58,1860,0
182,188,1821,0
129,32,1704,0
48,176,334,0
11,4,63,0
96,172,1255,0
149,158,525,0
186,34,490,0
172,17,742,0
195,176,598,0
68,66,1579,0
105,50,545,0
54,21,981,0
128,151,1030,0
77,140,146,0
24,40,1721,0
10,71,211,0
176,163,1378,0
125,128,1811,0
162,138,1261,0
111,93,1184,0
81,90,1256,0
157,133,1025,0
67,27,302,0
0,192,1166,0
39,161,19,0
9,150,1904,0
191,122,1214,0
124,79,986,0
161,51,1140,0
87,181,394,0
110,14,185,0
147,0,1816,0
57,130,236,0
80,45,198,0
133,61,1268,0
170,163,1790,0
119,196,1537,0
52,131,882,0
15,57,958,0
190,49,268,0
137,139,912,0
100,183,1145,0
123,126,388,0
86,102,163,0
109,63,810,0
56,53,1624,0
19,171,552,0
132,138,209,0
42,8,1541,0
65,185,907,0
28,43,292,0
14,114,1314,0
180,158,117,0
113,149,616,0
166,153,1194,0
99,70,1615,0
122,173,1098,0
85,39,709,0
32,157,1194,0
145,146,906,0
71,20,1177,0
27,146,1799,0
193,142,162,0
13,155,1526,0
179,79,962,0
112,90,1019,0
165,32,1355,0
75,174,1061,0
98,5,828,0
61,143,639,0
151,13,61,0
40,150,400,0
3,42,1236,0
192,113,342,0
178,60,453,0
88,130,1613,0
141,136,1044,0
127,99,1002,0
74,125,1735,0
97,180,1738,0
60,56,1655,0
23,164,357,0
69,166,1930,0
16,62,1897,0
2,97,208,0
168,137,1447,0
117,170,993,0
154,164,339,0
103,75,1216,0
126,184,221,0
73,12,1922,0
36,128,984,0
82,194,1544,0
31,143,954,0
197,147,108,0
1,168,1117,0
183,64,988,0
116,101,617,0
153,21,1298,0
79,147,647,0
102,16,717,0
49,100,751,0
72,195,1143,0
21,22,373,0
44,153,1113,0
7,39,1512,0
196,108,1967,0
182,11,569,0
92,141,1821,0
129,189,842,0
115,84,990,0
78,72,1719,0
101,169,376,0
48,43,1144,0
11,177,1678,0
20,65,1332,0
6,116,645,0
172,132,106,0
105,191,638,0
158,179,200,0
195,61,1597,0
91,124,1820,0
114,183,1089,0
77,1,431,0
24,179,1633,0
185,96,734,0
5,181,1314,0
171,85,1883,0
104,112,344,0
67,132,676,0
157,26,355,0
90,47,1994,0
53,89,394,0
9,3,1340,0
124,194,1471,0
184,23,1583,0
170,22,541,0
133,162,1235,0
80,152,256,0
119,89,1717,0
156,197,685,0
66,71,1994,0
89,158,709,0
52,22,807,0
15,130,1568,0
8,84,147,0
160,127,1697,0
109,180,236,0
146,190,1233,0
95,97,850,0
118,130,482,0
65,54,990,0
28,190,1300,0
189,109,1060,0
122,48,1579,0
175,46,1500,0
108,3,119,0
71,137,329,0
145,15,1667,0
198,133,927,0
94,58,1909,0
41,78,1532,0
13,16,1401,0
188,26,1991,0
121,105,1076,0
84,91,1932,0
107,74,621,0
70,82,820,0
93,147,309,0
40,1,1172,0
3,151,1855,0
12,95,1455,0
164,98,792,0
97,65,744,0
150,53,1074,0
83,18,1595,0
106,145,132,0
69,43,1275,0
16,169,1993,0
177,122,1355,0
126,39,1787,0
163,59,1439,0
96,118,1333,0
59,122,1101,0
82,57,1077,0
45,67,767,0
135,193,86,0
1,37,1589,0
176,13,793,0
125,102,1141,0
72,78,1565,0
58,33,1080,0
148,163,1735,0
81,128,953,0
44,12,566,0
7,152,1312,0
0,106,1352,0
152,85,426,0
101,94,633,0
138,40,702,0
161,153,416,0
87,31,557,0
181,71,270,0
114,42,733,0
167,52,194,0
100,105,981,0
63,103,1527,0
33,48,685,0
56,143,1588,0
19,5,686,0
5,58,1937,0
194,101,407,0
180,48,721,0
113,115,189,0
76,65,1962,0
136,182,1210,0
62,52,1626,0
18,198,268,0
184,162,1395,0
4,117,1707,0
193,84,791,0
156,88,1102,0
89,107,71,0
142,31,1764,0
165,134,758,0
75,8,657,0
47,166,1280,0
169,108,589,0
118,25,714,0
155,1,675,0
88,92,1753,0
51,80,629,0
127,197,1393,0
37,45,512,0
60,130,442,0
23,14,244,0
175,179,575,0
198,112,1032,0
168,35,1393,0
117,64,920,0
64,116,1949,0
50,59,1812,0
140,185,544,0
22,189,456,0
188,173,435,0
174,104,379,0
197,73,1314,0
144,75,724,0
93,104,219,0
130,18,1636,0
153,179,190,0
79,53,1680,0
35,179,504,0
187,92,774,0
120,41,1002,0
83,159,1894,0
173,97,1521,0
106,4,257,0
159,18,1648,0
92,87,1801,0
55,93,1974,0
25,26,1630,0
48,149,446,0
11,27,1110,0
163,164,1249,0
186,15,1909,0
96,129,1590,0
149,121,1786,0
172,46,1252,0
105,85,182,0
68,111,401,0
128,140,779,0
54,14,1879,0
10,160,827,0
176,184,292,0
162,103,592,0
111,56,1091,0
58,180,1008,0
148,54,608,0
185,190,1525,0
81,125,114,0
134,1,431,0
67,62,944,0
157,160,1634,0
90,197,1135,0
39,188,474,0
191,65,1292,0
124,36,1512,0
161,22,265,0
87,144,1806,0
110,115,1046,0
57,101,1949,0
80,66,1754,0
43,86,629,0
29,23,1191,0
52,168,266,0
15,36,1330,0
167,169,736,0
100,156,182,0
137,110,525,0
190,26,1974,0
123,85,782,0
86,91,1693,0
109,90,618,0
56,26,1694,0
19,142,1296,0
42,21,199,0
132,151,1699,0
14,151,1099,0
180,187,1931,0
166,114,353,0
189,179,304,0
136,33,542,0
62,163,107,0
99,45,963,0
122,150,1737,0
85,2,1409,0
32,114,1831,0
71,51,208,0
145,181,1378,0
27,137,292,0
193,161,1237,0
179,114,1053,0
112,63,1840,0
75,133,1850,0
165,11,944,0
98,126,1780,0
61,106,1382,0
84,189,1677,0
47,43,1703,0
17,12,1352,0
40,187,1117,0
3,49,246,0
192,22,1353,0
155,154,150,0
178,25,22,0
141,99,567,0
88,167,647,0
127,78,98,0
74,70,767,0
164,196,1272,0
97,175,83,0
60,21,452,0
23,131,1107,0
69,193,1930,0
2,154,617,0
168,174,375,0
154,65,1092,0
103,38,1624,0
50,174,406,0
140,44,1626,0
177,160,344,0
126,157,538,0
73,23,1981,0
36,109,152,0
59,196,20,0
31,170,91,0
197,190,253,0
183,127,1260,0
116,2,154,0
79,190,1437,0
153,56,43,0
102,117,1783,0
49,127,598,0
72,168,1742,0
35,60,592,0
44,182,177,0
120,180,908,0
196,9,942,0
159,135,534,0
92,170,112,0
129,80,218,0
182,44,1563,0
115,123,1585,0
78,109,183,0
101,180,957,0
48,0,1151,0
11,148,287,0
6,137,625,0
172,161,1566,0
195,64,286,0
105,194,873,0
158,84,1721,0
91,19,850,0
128,7,643,0
54,133,284,0
181,157,1232,0
114,144,191,0
77,28,1845,0
24,88,132,0
185,75,528,0
171,104,1264,0
104,21,1030,0
67,171,840,0
157,53,782,0
194,139,583,0
90,72,1659,0
143,198,80,0
53,68,410,0
76,171,540,0
39,49,511,0
124,191,1090,0
184,124,1526,0
147,112,729,0
80,189,622,0
133,77,1390,0
170,51,1794,0
119,116,1146,0
66,96,765,0
89,129,75,0
52,51,1721,0
15,169,1433,0
160,84,1805,0
146,91,812,0
95,12,540,0
42,152,1599,0
132,26,596,0
169,138,682,0
118,167,589,0
65,41,132,0
28,91,1889,0
189,72,1129,0
122,29,373,0
175,21,1409,0
108,24,617,0
71,164,1157,0
145,34,648,0
198,158,557,0
94,95,613,0
41,81,1131,0
64,158,1796,0
27,2,1680,0
112,170,1120,0
188,119,925,0
151,125,1456,0
121,76,1840,0
84,64,1920,0
107,97,1269,0
70,119,1797,0
93,142,407,0
40,38,564,0
3,186,905,0
164,79,1601,0
97,36,1984,0
150,46,1799,0
173,135,700,0
83,121,1704,0
46,111,1932,0
106,186,464,0
69,54,345,0
16,78,1777,0
2,17,80,0
177,93,1336,0
126,8,266,0
163,30,705,0
96,107,1397,0
59,81,359,0
82,82,390,0
45,94,240,0
68,129,398,0
31,31,108,0
116,149,629,0
176,98,308,0
139,118,140,0
125,65,1326,0
72,83,1560,0
58,10,1867,0
148,136,1362,0
81,155,1566,0
44,41,1548,0
7,183,15,0
152,122,834,0
101,57,1795,0
138,53,755,0
87,122,315,0
34,98,1813,0
20,49,1400,0
6,4,1955,0
158,195,1142,0
181,98,1578,0
114,7,123,0
167,19,312,0
100,118,884,0
63,66,1489,0
33,43,600,0
5,197,514,0
104,128,726,0
194,30,1174,0
180,93,466,0
143,75,1030,0
113,86,139,0
76,94,551,0
136,155,795,0
62,25,979,0
184,135,1305,0
193,79,1248,0
156,117,1034,0
89,14,44,0
142,0,557,0
75,111,173,0
38,113,745,0
98,196,475,0
8,36,1289,0
47,141,219,0
169,119,201,0
118,50,1105,0
155,36,494,0
88,65,1347,0
51,119,226,0
37,8,1741,0
175,158,1497,0
108,147,1158,0
198,21,1584,0
168,72,202,0
131,92,1089,0
117,107,1672,0
64,105,741,0
140,150,1505,0
50,20,1267,0
13,96,1158,0
22,150,501,0
188,138,1474,0
174,77,1353,0
197,84,876,0
144,96,191,0
93,3,1160,0
130,15,1439,0
79,80,1131,0
26,76,1898,0
12,47,1718,0
35,150,78,0
187,51,1491,0
150,165,1322,0
120,14,116,0
173,124,1551,0
83,130,550,0
106,33,1169,0
159,57,1864,0
92,76,481,0
55,120,1779,0
25,61,1152,0
163,139,568,0
186,104,349,0
149,100,1649,0
172,75,177,0
135,81,1470,0
105,120,1218,0
68,116,1666,0
54,35,916,0
1,85,1465,0
128,161,591,0
77,194,1994,0
10,141,1565,0
176,157,1842,0
162,64,1059,0
185,161,1371,0
148,19,1521,0
58,145,18,0
111,39,702,0
81,16,889,0
134,26,414,0
67,69,734,0
30,91,933,0
0,26,1268,0
39,155,713,0
191,44,1933,0
138,184,829,0
124,1,195,0
87,143,1054,0
161,9,303,0
110,84,568,0
57,72,1133,0
80,103,1335,0
43,109,546,0
29,50,1973,0
167,132,270,0
190,127,1740,0
137,113,1853,0
123,72,756,0
86,60,550,0
33,160,684,0
160,190,1314,0
109,117,1325,0
56,127,1449,0
19,117,1391,0
132,188,860,0
5,74,1949,0
42,62,399,0
14,184,288,0
180,160,774,0
113,195,766,0
166,87,1383,0
189,174,1410,0
136,6,1070,0
62,132,595,0
99,48,1369,0
85,109,1803,0
32,87,753,0
71,78,406,0
18,86,283,0
4,5,1667,0
27,172,522,0
193,196,668,0
179,25,330,0
142,143,1086,0
112,20,43,0
165,22,398,0
75,152,373,0
98,91,1954,0
61,69,450,0
8,175,757,0
84,154,706,0
47,22,1946,0
17,39,127,0
40,192,134,0
192,11,1305,0
155,177,520,0
178,114,51,0
141,126,359,0
127,85,1553,0
164,161,1261,0
37,189,858,0
74,35,1067,0
97,130,935,0
60,114,1192,0
23,126,1367,0
46,197,1648,0
2,183,1174,0
168,179,453,0
154,106,859,0
177,187,607,0
103,61,773,0
140,9,1220,0
50,139,278,0
73,122,1885,0
36,74,292,0
59,187,652,0
22,45,1640,0
31,177,1879,0
183,26,1004,0
130,130,677,0
116,47,1804,0
79,165,1224,0
153,35,1125,0
102,78,1189,0
49,82,125,0
12,162,1732,0
72,141,717,0
35,3,1903,0
120,153,619,0
196,22,242,0
159,162,218,0
182,65,126,0
129,75,1765,0
115,158,1382,0
78,22,1189,0
25,138,39,0
152,148,1190,0
101,159,1756,0
48,101,1578,0
11,107,1004,0
6,162,1822,0
172,190,53,0
195,103,435,0
158,121,601,0
91,54,330,0
128,60,999,0
54,190,1924,0
181,184,786,0
77,119,786,0
24,125,1583,0
63,164,798,0
10,48,197,0
111,168,646,0
185,46,541,0
171,15,1594,0
134,145,300,0
194,164,583,0
104,58,1530,0
157,80,1420,0
90,117,1150,0
53,111,554,0
0,149,1329,0
76,128,1978,0
39,12,1590,0
124,148,1895,0
184,97,1433,0
147,87,1278,0
170,92,1242,0
133,104,1003,0
119,147,1615,0
156,159,1622,0
66,29,1312,0
29,135,923,0
89,164,65,0
52,88,742,0
15,84,15,0
160,73,977,0
146,116,1375,0
95,43,1064,0
42,165,877,0
132,39,1163,0
169,173,1017,0
65,76,1151,0
28,112,774,0
51,145,707,0
14,7,925,0
166,194,541,0
189,35,1799,0
99,189,1191,0
122,6,1967,0
175,112,512,0
108,53,994,0
71,195,18,0
145,69,1986,0
198,179,101,0
94,96,757,0
41,116,212,0
4,136,37,0
64,179,1268,0
27,57,1838,0
13,198,137,0
112,143,1878,0
188,108,29,0
151,88,505,0
84,45,28,0
107,132,1937,0
144,138,1556,0
17,156,325,0
70,8,1936,0
93,169,618,0
40,75,1475,0
3,65,194,0
192,134,1861,0
164,84,599,0
97,31,585,0
150,3,1578,0
173,162,722,0
83,92,663,0
46,80,854,0
69,81,1364,0
16,99,1885,0
55,130,1502,0
2,10,835,0
103,182,243,0
177,48,1076,0
163,101,269,0
96,64,293,0
59,52,998,0
82,111,913,0
45,121,1600,0
68,174,723,0
31,58,1694,0
116,178,127,0
176,71,985,0
139,77,659,0
72,56,185,0
58,119,1607,0
21,97,216,0
81,190,1542,0
44,70,830,0
7,82,555,0
196,153,505,0
129,192,1686,0
78,157,1384,0
152,31,1971,0
101,4,322,0
138,30,998,0
87,81,1763,0
34,95,401,0
20,30,991,0
43,151,1423,0
6,25,1859,0
181,13,45,0
91,131,1222,0
167,110,1824,0
100,83,523,0
63,41,1530,0
33,14,145,0
194,59,147,0
104,165,177,0
180,122,1863,0
143,118,175,0
76,59,512,0
62,98,395,0
9,118,1546,0
85,195,1901,0
193,98,391,0
156,18,1747,0
66,144,342,0
89,49,664,0
142,37,1776,0
75,66,1646,0
38,74,1218,0
8,9,510,0
169,26,1365,0
95,156,1185,0
155,91,1014,0
88,102,664,0
51,26,1487,0
37,19,1490,0
175,133,751,0
108,168,1932,0
198,46,1324,0
168,109,1888,0
131,99,1054,0
64,14,393,0
50,113,1602,0
13,123,1724,0
22,139,1461,0
121,60,1128,0
174,54,899,0
197,127,299,0
70,135,964,0
144,5,544,0
93,62,1306,0
130,40,612,0
79,127,1475,0
26,105,668,0
12,4,1294,0
187,22,1198,0
150,158,1666,0
173,23,784,0
159,68,444,0
92,105,1486,0
55,23,1516,0
25,32,1035,0
186,85,1012,0
149,79,1174,0
172,96,716,0
135,108,1310,0
68,17,826,0
128,198,1937,0
54,68,353,0
1,72,1345,0
10,150,861,0
125,49,1284,0
162,61,1569,0
185,132,1842,0
148,120,1968,0
111,2,1057,0
81,43,1710,0
134,63,1653,0
67,104,131,0
30,124,1697,0
0,63,1956,0
191,11,667,0
138,133,841,0
161,108,815,0
110,185,1580,0
57,51,929,0
20,161,1683,0
147,177,748,0
80,124,1432,0
43,0,332,0
29,45,221,0
190,64,1217,0
100,198,661,0
137,84,795,0
123,175,223,0
86,17,335,0
160,147,1703,0
33,155,1913,0
56,100,423,0
19,88,702,0
42,91,1495,0
5,85,379,0
113,38,1176,0
166,40,1249,0
189,137,945,0
136,107,1345,0
99,23,1157,0
85,72,175,0
32,76,1770,0
71,101,79,0
18,115,1343,0
4,34,245,0
27,195,344,0
179,60,1836,0
142,176,1488,0
165,113,1663,0
98,180,1577,0
151,162,879,0
8,180,1001,0
61,32,418,0
84,135,1771,0
47,125,633,0
17,58,56,0
192,32,1769,0
178,79,1893,0
141,89,1206,0
127,176,1895,0
164,142,1666,0
74,12,1638,0
37,152,714,0
60,111,272,0
23,85,1398,0
46,174,1152,0
117,27,1483,0
154,23,1087,0
177,158,1420,0
140,102,114,0
103,24,1982,0
73,93,1695,0
36,87,1157,0
59,158,1215,0
22,6,527,0
174,189,678,0
183,49,1353,0
130,191,220,0
153,70,1368,0
79,192,175,0
102,163,1117,0
139,183,372,0
12,191,288,0
49,53,1144,0
72,146,520,0
35,102,1247,0
187,163,492,0
120,126,1613,0
196,51,399,0
182,122,603,0
129,110,394,0
115,133,1719,0
152,185,335,0
25,173,1619,0
78,59,213,0
48,122,892,0
11,78,1166,0
34,165,1883,0
195,138,507,0
158,2,1973,0
105,8,376,0
181,163,1952,0
91,45,1345,0
128,81,911,0
77,82,1436,0
24,98,815,0
63,131,465,0
10,29,216,0
162,176,946,0
111,151,478,0
185,17,1847,0
171,34,301,0
134,170,1648,0
157,75,1160,0
90,158,817,0
53,10,993,0
143,136,1059,0
0,138,1770,0
76,157,780,0
39,107,1851,0
9,172,316,0
191,188,1422,0
124,113,1331,0
184,70,237,0
57,184,1330,0
147,58,764,0
170,121,1120,0
133,115,1289,0
119,142,881,0
66,54,1326,0
29,162,1350,0
156,180,1104,0
52,69,67,0
15,115,1040,0
38,176,1766,0
137,193,1681,0
123,56,1968,0
160,46,417,0
86,172,772,0
109,5,19,0
146,17,1599,0
169,176,1281,0
95,54,528,0
132,76,277,0
65,103,887,0
28,109,293,0
51,180,1809,0
14,40,15,0
166,167,1242,0
99,128,214,0
189,30,1564,0
175,95,1777,0
145,88,739,0
94,133,284,0
131,157,536,0
4,149,15,0
41,31,585,0
64,168,1154,0
27,92,681,0
13,161,465,0
179,137,1739,0
112,100,45,0
188,73,1583,0
61,181,211,0
151,55,420,0
84,10,907,0
107,155,1577,0
70,45,650,0
17,183,1533,0
144,175,1375,0
40,80,481,0
3,100,93,0
26,143,1629,0
192,187,180,0
127,37,307,0
164,49,1879,0
74,179,1274,0
150,100,1681,0
173,189,1096,0
46,53,1743,0
83,67,1057,0
69,124,1519,0
16,120,1317,0
55,185,1319,0
2,39,1912,0
154,154,1520,0
103,141,711,0
177,11,1741,0
163,72,435,0
59,43,870,0
82,136,727,0
45,20,1841,0
135,150,416,0
31,65,1879,0
1,150,98,0
183,138,426,0
116,95,1629,0
176,92,1295,0
49,162,23,0
139,32,307,0
72,29,953,0
58,80,1818,0
21,76,1985,0
44,99,291,0
7,105,768,0
30,154,28,0
196,166,1009,0
115,14,863,0
152,4,542,0
78,134,1826,0
138,123,1932,0
87,76,1375,0
34,56,1493,0
20,123,290,0
43,170,1795,0
6,50,1256,0
158,137,1239,0
181,40,899,0
91,166,822,0
167,69,65,0
63,52,513,0
33,97,16,0
5,139,1218,0
171,159,200,0
104,74,1384,0
180,103,1441,0
143,29,1995,0
53,159,1414,0
76,16,568,0
62,71,1050,0
9,89,359,0
136,197,136,0
18,153,196,0
119,3,1516,0
156,15,104,0
66,141,24,0
142,78,981,0
15,196,1076,0
75,89,1091,0
38,47,256,0
8,110,514,0
146,132,841,0
95,187,1460,0
169,61,1615,0
155,126,617,0
51,1,1177,0
37,126,1586,0
122,118,1060,0
108,69,706,0
198,195,1792,0
168,114,841,0
41,132,392,0
131,6,816,0
64,35,1899,0
50,74,452,0
13,86,1435,0
121,39,1561,0
174,27,483,0
107,20,143,0
144,26,997,0
70,152,900,0
130,69,134,0
26,18,193,0
12,97,1706,0
35,192,1186,0
187,13,1732,0
173,50,171,0
159,99,1740,0
55,50,661,0
25,75,940,0
126,125,1633,0
96,48,372,0
186,190,1123,0
149,42,536,0
172,125,1592,0
45,137,42,0
135,11,1013,0
68,62,1393,0
54,121,1377,0
1,99,846,0
125,44,474,0
162,22,175,0
148,101,518,0
134,80,1360,0
30,1,387,0
0,84,529,0
191,22,37,0
87,193,1835,0
161,71,150,0
110,162,464,0
147,148,132,0
57,22,1762,0
20,142,493,0
43,39,1709,0
29,72,1364,0
114,112,732,0
100,35,1716,0
190,165,1159,0
137,63,80,0
123,130,908,0
86,10,806,0
160,136,275,0
56,73,807,0
19,63,1875,0
42,100,1102,0
5,112,1228,0
14,198,1010,0
113,57,963,0
166,13,325,0
136,112,339,0
85,179,568,0
32,33,271,0
18,12,783,0
4,79,619,0
193,18,651,0
179,35,420,0
