tail,head,cost,capacity
92,5,1747,0
25,196,1489,0
48,163,1333,0
11,41,235,0
34,138,788,0
96,191,1209,0
149,171,342,0
186,49,821,0
195,165,1195,0
105,39,1320,0
158,59,170,0
128,122,577,0
77,185,242,0
24,59,440,0
10,114,1257,0
125,173,483,0
162,153,1201,0
111,110,49,0
81,79,126,0
157,146,1289,0
67,12,187,0
90,183,1341,0
143,163,105,0
53,33,1940,0
39,82,1031,0
9,139,1845,0
191,151,1343,0
124,90,1789,0
110,29,1662,0
57,151,1328,0
147,21,1318,0
80,16,1700,0
170,158,261,0
133,42,826,0
52,158,1868,0
15,10,619,0
38,153,1588,0
190,36,229,0
137,184,1196,0
100,162,566,0
123,3,564,0
86,117,1594,0
109,44,1781,0
199,174,499,0
19,188,535,0
146,54,268,0
132,101,1711,0
65,142,504,0
28,54,290,0
14,65,329,0
113,186,935,0
166,140,1087,0
99,123,1571,0
122,184,114,0
85,52,425,0
32,160,1787,0
71,1,842,0
145,135,1878,0
94,162,768,0
41,54,1403,0
131,180,1709,0
27,103,1545,0
193,147,545,0
13,136,552,0
179,160,129,0
112,77,1759,0
98,16,770,0
151,30,1354,0
61,156,1590,0
107,194,1298,0
40,137,1631,0
3,31,310,0
26,164,1376,0
192,68,1548,0
178,43,287,0
88,149,51,0
141,181,572,0
127,28,322,0
74,104,232,0
150,77,718,0
23,177,527,0
46,18,1920,0
69,147,966,0
16,33,1901,0
2,76,1139,0
117,135,1657,0
154,179,134,0
103,116,1293,0
126,175,1006,0
73,33,1928,0
36,179,1670,0
82,177,174,0
135,185,1376,0
45,59,1471,0
31,120,1005,0
197,128,709,0
1,189,481,0
183,173,534,0
116,112,1957,0
102,7,750,0
49,137,1303,0
139,11,1166,0
21,35,1945,0
44,132,1182,0
7,16,1285,0
30,179,1628,0
196,95,1796,0
92,152,1162,0
129,130,709,0
182,30,1076,0
115,41,1954,0
78,95,668,0
101,198,988,0
138,80,1757,0
11,162,1548,0
34,1,1611,0
20,92,987,0
6,91,1534,0
195,46,475,0
105,172,1677,0
158,166,1389,0
91,65,1655,0
114,162,429,0
77,46,1654,0
24,134,1033,0
33,72,85,0
185,117,1857,0
5,162,773,0
171,70,1904,0
104,99,1190,0
90,58,1773,0
53,182,1916,0
143,52,944,0
9,48,68,0
18,190,578,0
184,42,1326,0
80,139,512,0
133,159,360,0
170,5,1235,0
119,42,1436,0
66,82,697,0
142,103,1791,0
15,159,471,0
38,20,1118,0
8,71,361,0
199,35,327,0
146,173,1981,0
109,161,711,0
95,82,1491,0
118,145,1526,0
65,27,276,0
28,137,918,0
37,85,378,0
189,122,357,0
122,79,37,0
175,59,1574,0
108,110,271,0
94,41,558,0
131,33,1827,0
41,163,987,0
13,61,1132,0
188,37,960,0
121,126,515,0
84,118,549,0
107,63,302,0
144,195,235,0
70,65,1323,0
130,106,1929,0
3,136,1133,0
26,43,340,0
12,74,301,0
97,86,1028,0
83,39,149,0
106,140,1192,0
69,24,1725,0
16,156,1694,0
25,98,587,0
177,111,1449,0
126,90,336,0
163,44,1672,0
186,151,111,0
96,25,379,0
149,1,1343,0
82,36,1793,0
135,50,1791,0
45,176,1969,0
1,10,95,0
176,48,1068,0
125,115,1601,0
72,97,806,0
58,60,1217,0
148,190,531,0
134,121,578,0
7,133,1819,0
30,62,862,0
196,194,784,0
0,125,1690,0
101,75,1329,0
138,199,1266,0
87,40,633,0
161,174,1743,0
29,111,1404,0
181,84,626,0
114,89,845,0
167,33,1594,0
190,130,343,0
137,22,219,0
100,4,184,0
33,197,953,0
56,162,1438,0
19,22,746,0
5,23,1931,0
194,112,411,0
180,3,245,0
113,96,555,0
76,108,1487,0
62,43,1918,0
136,169,37,0
85,138,749,0
32,10,1183,0
18,53,579,0
184,181,1977,0
4,96,220,0
193,57,1704,0
89,120,1546,0
165,179,1822,0
75,61,523,0
47,179,727,0
95,199,508,0
169,65,139,0
118,108,363,0
155,18,154,0
178,145,1984,0
141,27,484,0
88,47,1599,0
60,173,1027,0
23,27,463,0
198,103,140,0
168,22,1106,0
117,93,1665,0
64,71,932,0
140,164,1106,0
50,38,117,0
73,159,1145,0
36,21,1132,0
22,64,1415,0
188,184,1242,0
121,139,848,0
174,127,1261,0
197,38,618,0
93,117,654,0
79,6,623,0
153,128,198,0
35,164,244,0
187,97,726,0
120,60,103,0
173,78,246,0
83,176,1701,0
106,115,951,0
159,15,126,0
182,164,1021,0
92,34,778,0
129,40,557,0
115,195,1428,0
48,184,374,0
11,12,1374,0
186,26,1036,0
149,150,1411,0
96,148,714,0
172,25,1385,0
105,74,1701,0
68,90,1032,0
54,29,1819,0
128,159,67,0
77,148,1941,0
24,32,1524,0
10,95,497,0
176,171,1225,0
125,136,457,0
162,114,615,0
111,85,622,0
81,98,979,0
157,141,1874,0
67,19,1877,0
39,169,1480,0
191,114,1902,0
124,55,1916,0
87,189,225,0
161,59,1520,0
110,6,1322,0
57,122,601,0
170,187,571,0
133,53,1248,0
80,53,1894,0
52,187,852,0
15,49,381,0
100,143,793,0
190,9,474,0
137,131,1875,0
123,102,155,0
86,110,1881,0
109,71,1086,0
56,45,198,0
199,197,1257,0
19,163,77,0
42,0,1422,0
132,130,10,0
65,161,939,0
14,106,1884,0
180,150,1895,0
113,157,932,0
166,97,499,0
189,192,1913,0
99,94,329,0
122,165,1597,0
85,31,40,0
32,133,1807,0
71,28,1919,0
145,154,1989,0
94,199,1168,0
27,154,1111,0
193,182,1161,0
179,71,1390,0
112,34,13,0
75,182,1438,0
165,56,1526,0
98,13,1389,0
61,119,1481,0
40,174,1825,0
3,34,1675,0
192,121,1603,0
88,186,1597,0
141,144,765,0
178,4,1496,0
127,123,732,0
74,117,1034,0
97,188,478,0
60,32,704,0
23,172,811,0
69,190,1446,0
2,105,1884,0
168,129,1673,0
117,162,172,0
154,92,332,0
103,83,1527,0
126,176,1690,0
73,4,258,0
36,152,417,0
31,135,115,0
197,171,502,0
183,72,417,0
116,29,1799,0
153,13,1196,0
79,139,276,0
102,24,1926,0
49,108,1094,0
21,14,1183,0
44,161,489,0
7,47,394,0
120,199,1510,0
196,100,1777,0
92,181,368,0
129,165,404,0
182,51,1166,0
115,76,1933,0
78,64,1564,0
152,194,1065,0
101,161,1394,0
48,51,842,0
11,185,1840,0
6,124,664,0
172,140,48,0
105,183,199,0
158,75,304,0
195,53,43,0
91,100,629,0
114,191,1858,0
77,9,760,0
24,171,1575,0
185,88,507,0
171,93,39,0
104,8,152,0
67,156,1926,0
157,2,1514,0
194,150,88,0
90,39,61,0
53,81,619,0
39,34,146,0
9,27,1859,0
184,15,1385,0
170,46,485,0
133,186,423,0
80,160,1486,0
119,65,1446,0
66,79,1961,0
89,150,1083,0
52,14,974,0
15,186,39,0
160,103,95,0
109,188,998,0
146,70,1892,0
199,62,1908,0
95,121,256,0
118,138,1927,0
65,62,1164,0
28,166,505,0
189,85,1136,0
122,40,298,0
175,38,1515,0
198,141,784,0
71,145,53,0
108,11,45,0
145,23,356,0
94,50,107,0
41,70,722,0
131,196,853,0
27,23,71,0
13,24,1632,0
188,2,78,0
121,97,625,0
84,83,55,0
107,82,692,0
70,90,668,0
93,155,1143,0
40,25,1023,0
3,175,510,0
164,122,990,0
97,73,1179,0
150,61,804,0
83,10,1374,0
106,169,774,0
69,35,1192,0
16,177,1138,0
103,196,865,0
177,66,1530,0
126,63,890,0
163,51,658,0
96,126,1015,0
59,98,812,0
82,65,1093,0
45,75,756,0
31,8,1813,0
1,45,1663,0
176,21,642,0
125,110,152,0
72,70,1951,0
148,155,1410,0
58,25,1908,0
81,136,416,0
44,20,1523,0
7,160,1556,0
30,195,113,0
152,77,923,0
101,86,446,0
138,32,738,0
161,129,230,0
87,7,938,0
34,113,500,0
181,127,1009,0
114,50,734,0
167,60,1423,0
100,97,193,0
63,127,247,0
123,192,1679,0
33,56,546,0
56,135,1939,0
5,50,1086,0
194,109,1152,0
180,40,323,0
113,123,1189,0
76,73,452,0
136,142,925,0
62,12,758,0
184,154,237,0
193,92,181,0
66,194,957,0
156,64,1584,0
89,99,778,0
142,23,1982,0
165,158,695,0
75,16,1078,0
38,100,889,0
47,158,142,0
169,100,1462,0
118,1,1385,0
155,9,1254,0
88,84,718,0
51,72,722,0
37,37,1128,0
60,138,143,0
175,171,142,0
198,120,202,0
168,59,1550,0
117,120,108,0
64,124,499,0
50,3,1245,0
140,129,1048,0
22,165,1845,0
188,149,1742,0
174,96,514,0
197,65,1432,0
144,83,539,0
93,16,192,0
130,26,1473,0
153,171,1450,0
26,91,1389,0
79,45,488,0
102,198,1225,0
35,139,1290,0
187,68,1118,0
120,33,299,0
173,105,860,0
83,151,1837,0
106,28,996,0
159,42,1174,0
92,95,499,0
55,69,636,0
25,18,188,0
48,157,1241,0
163,188,201,0
96,137,1143,0
149,113,387,0
186,7,78,0
172,54,550,0
135,66,1126,0
45,192,1798,0
105,109,1778,0
68,103,615,0
54,54,630,0
128,180,450,0
10,184,1583,0
176,128,1056,0
162,111,357,0
185,182,1791,0
111,48,288,0
148,46,1579,0
58,172,1799,0
81,5,1245,0
134,9,1466,0
67,54,1888,0
30,78,579,0
157,168,32,0
39,132,1868,0
191,89,112,0
124,44,1195,0
161,30,1622,0
87,152,195,0
110,107,1145,0
57,93,124,0
80,74,609,0
43,94,519,0
170,196,504,0
29,31,1877,0
52,160,1436,0
167,177,628,0
190,18,646,0
137,102,1898,0
100,148,102,0
123,93,816,0
160,193,1661,0
33,181,1988,0
86,67,1232,0
109,98,1775,0
56,18,1987,0
19,134,190,0
132,175,1373,0
42,45,669,0
65,196,1853,0
14,143,794,0
180,179,1288,0
166,122,501,0
99,37,1158,0
136,57,270,0
62,187,782,0
189,187,752,0
122,142,983,0
85,122,1259,0
32,122,1985,0
71,59,202,0
18,69,1089,0
145,189,601,0
27,177,1371,0
193,169,601,0
179,106,412,0
112,7,1482,0
75,141,722,0
165,3,100,0
98,102,1982,0
61,82,1731,0
84,181,996,0
47,35,1777,0
17,20,1111,0
40,179,317,0
192,30,1346,0
155,130,113,0
178,97,1828,0
141,107,429,0
127,70,888,0
74,94,1400,0
37,170,558,0
97,151,561,0
60,29,1517,0
23,139,506,0
2,130,1815,0
168,166,1058,0
154,121,462,0
103,46,162,0
140,52,360,0
177,168,117,0
50,182,377,0
126,149,1848,0
73,111,1130,0
36,101,1822,0
22,48,537,0
31,162,597,0
197,182,957,0
183,103,1186,0
130,145,1263,0
116,58,905,0
79,182,783,0
153,48,601,0
102,125,922,0
49,71,307,0
139,197,638,0
72,160,621,0
35,52,1137,0
44,190,1181,0
120,172,308,0
196,1,589,0
159,159,941,0
182,84,568,0
129,88,1552,0
115,115,1343,0
78,101,1341,0
25,159,1850,0
101,140,346,0
48,8,588,0
11,156,1593,0
6,145,317,0
172,169,72,0
195,88,814,0
158,108,1111,0
181,149,1580,0
54,141,517,0
91,27,1753,0
128,15,1355,0
114,152,1847,0
77,100,741,0
24,80,1775,0
10,47,1146,0
111,197,517,0
185,67,329,0
171,112,1525,0
134,132,310,0
104,45,397,0
67,163,1750,0
157,61,532,0
194,179,1708,0
90,64,534,0
53,124,1118,0
76,179,1724,0
39,57,1516,0
191,194,386,0
124,167,621,0
184,116,261,0
147,104,1920,0
80,197,31,0
133,69,413,0
170,75,1277,0
119,124,1859,0
66,104,1140,0
29,148,1990,0
89,185,1636,0
52,43,1882,0
15,161,49,0
38,194,1531,0
160,92,854,0
199,85,1466,0
146,99,337,0
169,130,168,0
42,144,1592,0
132,18,717,0
95,4,449,0
118,175,1121,0
65,81,111,0
28,67,180,0
14,26,507,0
189,48,722,0
99,174,465,0
122,21,1396,0
175,13,757,0
108,32,975,0
71,172,184,0
145,42,770,0
198,166,1321,0
94,87,75,0
41,105,1041,0
64,134,1159,0
27,10,850,0
112,178,1321,0
188,127,1535,0
151,101,496,0
121,68,1974,0
84,56,1100,0
107,105,851,0
70,127,545,0
17,129,1991,0
93,182,1175,0
40,62,1336,0
3,178,1580,0
74,197,361,0
164,71,1433,0
97,44,678,0
150,22,1671,0
173,143,1634,0
46,103,113,0
83,113,965,0
106,178,1714,0
69,78,575,0
16,86,1490,0
2,25,1477,0
177,37,91,0
103,163,149,0
126,0,405,0
163,22,1330,0
96,83,548,0
59,89,922,0
82,90,392,0
45,102,1776,0
68,153,650,0
31,23,562,0
1,192,1642,0
116,141,60,0
176,106,964,0
139,126,998,0
125,73,268,0
72,43,1403,0
148,128,876,0
21,126,1967,0
58,2,839,0
81,163,1707,0
44,49,1027,0
7,191,1633,0
152,114,1034,0
101,49,1284,0
138,13,480,0
87,98,135,0
34,106,1666,0
110,193,166,0
20,41,1878,0
6,12,541,0
91,148,960,0
181,26,763,0
114,15,1672,0
167,27,1264,0
100,78,969,0
63,90,1591,0
33,19,1264,0
104,152,1859,0
194,6,1058,0
180,85,1702,0
143,67,817,0
53,193,733,0
113,94,406,0
76,38,691,0
62,17,1331,0
136,147,885,0
9,107,1349,0
193,119,1342,0
156,125,1031,0
89,6,1922,0
142,56,1555,0
75,119,1438,0
38,121,1878,0
8,60,334,0
47,133,669,0
95,137,17,0
169,15,1358,0
118,58,1688,0
155,44,490,0
88,121,566,0
178,199,363,0
51,111,1897,0
37,0,403,0
175,150,1228,0
198,29,868,0
108,155,640,0
168,64,1776,0
131,84,1904,0
117,99,335,0
64,17,403,0
50,28,981,0
140,158,406,0
13,104,536,0
73,197,1082,0
22,158,213,0
174,69,1100,0
197,108,727,0
144,104,223,0
93,11,1032,0
130,55,1803,0
79,72,628,0
26,68,1157,0
12,55,531,0
187,59,1535,0
150,173,250,0
120,6,261,0
173,4,1602,0
106,57,1105,0
159,49,189,0
16,193,576,0
92,116,327,0
55,96,20,0
25,53,1792,0
163,131,1510,0
186,96,975,0
149,92,572,0
172,83,347,0
135,89,404,0
105,112,1122,0
68,12,1003,0
54,43,587,0
128,169,1386,0
1,93,355,0
10,133,1732,0
162,72,717,0
111,31,320,0
148,11,1584,0
185,153,77,0
58,137,768,0
81,24,744,0
134,34,1376,0
67,93,124,0
30,83,1169,0
157,195,85,0
0,2,1644,0
191,36,651,0
138,176,1436,0
124,9,1129,0
161,113,763,0
110,76,1171,0
147,194,299,0
57,64,1139,0
20,188,1206,0
80,111,649,0
43,117,103,0
29,58,1277,0
167,140,732,0
190,119,1801,0
137,73,554,0
123,176,151,0
160,166,1542,0
33,168,481,0
86,36,1594,0
109,125,1686,0
56,119,627,0
19,109,689,0
132,180,393,0
5,66,226,0
42,54,451,0
14,176,1942,0
166,95,435,0
99,8,1289,0
136,30,1182,0
62,156,1265,0
189,150,600,0
85,101,932,0
32,95,478,0
71,86,1931,0
18,94,1257,0
4,29,1367,0
179,17,619,0
142,135,1357,0
112,28,353,0
165,110,1639,0
98,67,646,0
61,77,633,0
8,167,1800,0
84,146,957,0
47,14,1505,0
17,47,989,0
192,51,1208,0
155,185,1074,0
88,196,386,0
141,70,192,0
178,122,427,0
127,173,526,0
74,59,517,0
37,181,348,0
164,185,934,0
97,138,626,0
60,122,1194,0
23,102,1975,0
46,189,62,0
2,191,1793,0
154,98,96,0
103,5,218,0
50,147,792,0
177,131,1729,0
140,17,349,0
73,114,1523,0
36,66,708,0
59,163,1555,0
22,21,1992,0
183,2,792,0
130,138,1984,0
116,39,1860,0
153,91,620,0
102,86,916,0
49,90,774,0
12,170,1845,0
72,133,678,0
35,27,1551,0
187,180,228,0
120,145,1844,0
196,46,1739,0
159,186,1432,0
182,73,1319,0
129,115,1688,0
115,150,1512,0
78,14,1973,0
25,130,1588,0
152,140,1865,0
101,151,388,0
48,109,358,0
11,115,1125,0
34,176,35,0
6,170,268,0
172,198,1279,0
195,127,1965,0
158,113,1049,0
91,62,827,0
54,166,1355,0
181,176,118,0
128,36,1330,0
77,127,279,0
24,117,1209,0
63,188,853,0
10,8,1128,0
111,160,1479,0
185,38,1449,0
171,23,71,0
134,153,1464,0
194,172,1786,0
104,50,503,0
67,198,61,0
157,88,42,0
90,109,1398,0
53,103,1341,0
0,157,1439,0
76,136,1100,0
39,20,1574,0
9,193,565,0
191,169,360,0
124,156,1774,0
184,89,568,0
147,79,1650,0
170,84,1855,0
133,96,1558,0
119,155,889,0
156,135,1279,0
29,143,793,0
66,5,684,0
52,80,738,0
15,76,1447,0
38,167,1369,0
86,179,1924,0
160,49,1739,0
199,112,1015,0
146,124,1111,0
95,35,66,0
132,63,628,0
169,165,812,0
42,189,1090,0
65,116,349,0
28,120,683,0
51,137,1501,0
14,63,875,0
99,181,641,0
189,43,935,0
175,104,290,0
198,187,471,0
145,77,1191,0
108,61,1826,0
94,120,1476,0
41,12,490,0
4,128,884,0
131,142,1759,0
64,187,42,0
27,33,1890,0
179,154,1451,0
112,151,1268,0
188,84,847,0
151,64,1562,0
61,194,78,0
84,37,392,0
107,140,461,0
144,146,58,0
17,164,1884,0
70,16,1345,0
40,67,647,0
3,89,373,0
26,154,736,0
192,142,907,0
74,174,672,0
164,44,1431,0
97,7,1655,0
150,11,1646,0
83,84,988,0
46,72,329,0
173,170,24,0
69,105,1145,0
16,107,1109,0
55,138,1147,0
2,50,668,0
103,190,1068,0
177,56,835,0
163,125,1545,0
186,198,1160,0
59,60,940,0
96,72,1903,0
82,119,683,0
135,131,1953,0
45,1,526,0
68,166,836,0
31,50,1701,0
183,151,1973,0
116,170,1818,0
176,79,1057,0
139,85,400,0
72,48,1788,0
58,111,1104,0
21,89,1638,0
44,78,205,0
7,90,586,0
30,137,524,0
196,145,951,0
78,149,1284,0
152,23,1710,0
101,28,1435,0
138,22,615,0
87,89,832,0
34,71,1097,0
20,22,1075,0
43,159,330,0
6,33,343,0
181,5,61,0
91,139,759,0
167,118,1760,0
24,192,840,0
63,33,1433,0
33,118,1057,0
171,128,856,0
194,35,452,0
104,189,56,0
180,114,48,0
143,110,674,0
76,3,1197,0
62,122,342,0
9,78,1797,0
18,132,18,0
193,106,1709,0
156,26,576,0
66,152,1064,0
89,41,32,0
142,93,739,0
75,74,1224,0
38,82,119,0
165,196,1519,0
8,1,311,0
169,18,197,0
95,148,1614,0
155,67,861,0
51,18,1439,0
37,107,1151,0
198,54,1477,0
108,176,1706,0
168,101,515,0
131,123,1006,0
64,54,333,0
50,121,262,0
13,67,1384,0
121,52,1771,0
174,46,192,0
197,119,1321,0
144,13,866,0
70,143,1753,0
93,38,823,0
130,80,1243,0
3,194,86,0
79,119,1456,0
26,97,442,0
12,12,901,0
187,30,1640,0
150,134,509,0
173,31,734,0
106,194,780,0
159,92,160,0
55,31,768,0
25,88,607,0
186,77,1958,0
96,195,242,0
149,71,1037,0
172,104,1827,0
135,116,414,0
68,41,1835,0
54,76,835,0
1,112,1730,0
125,57,58,0
162,37,1334,0
148,112,108,0
81,51,378,0
134,71,1560,0
67,96,1798,0
30,116,142,0
0,39,1622,0
191,3,803,0
138,157,1917,0
161,84,381,0
110,177,1113,0
147,169,1217,0
20,153,260,0
57,43,448,0
43,8,583,0
29,85,1619,0
190,88,182,0
137,44,437,0
123,151,1251,0
160,155,479,0
33,131,1682,0
86,25,486,0
56,92,1628,0
19,80,1063,0
42,83,1109,0
5,109,1137,0
180,197,1215,0
113,46,1285,0
166,48,1544,0
136,99,1956,0
85,64,722,0
32,52,531,0
71,109,1186,0
18,123,286,0
4,58,449,0
179,52,1921,0
142,168,1422,0
165,73,833,0
75,199,973,0
98,188,1007,0
61,40,1637,0
8,140,1014,0
151,170,648,0
47,117,1704,0
17,66,885,0
192,40,367,0
178,87,287,0
141,33,1068,0
127,136,1088,0
74,4,1290,0
164,134,1970,0
37,144,481,0
60,87,167,0
23,93,1354,0
46,166,159,0
117,19,234,0
154,15,1184,0
140,110,860,0
73,85,1770,0
36,47,1349,0
59,134,660,0
22,14,986,0
174,181,494,0
183,57,1211,0
130,167,386,0
153,126,1679,0
102,171,262,0
49,61,1643,0
139,191,536,0
12,135,1502,0
35,126,1038,0
21,191,1824,0
187,171,683,0
120,118,517,0
106,73,814,0
159,193,371,0
182,98,709,0
129,22,266,0
115,189,496,0
78,51,503,0
152,177,1870,0
25,165,250,0
48,66,850,0
11,86,713,0
34,173,1389,0
195,130,1394,0
158,26,1119,0
105,0,636,0
128,89,1831,0
77,90,1177,0
24,26,320,0
63,155,799,0
10,21,762,0
162,184,511,0
111,143,851,0
185,9,525,0
171,42,1585,0
134,178,980,0
157,115,1248,0
90,150,105,0
143,128,64,0
53,2,202,0
0,178,864,0
39,115,993,0
9,164,240,0
191,180,1472,0
124,121,1608,0
110,60,1372,0
57,176,474,0
147,50,952,0
170,113,824,0
133,11,1080,0
119,182,1927,0
66,62,286,0
156,188,371,0
29,170,319,0
52,125,1489,0
15,107,1020,0
38,184,1610,0
123,32,1398,0
160,22,289,0
86,148,1409,0
199,143,19,0
146,25,761,0
109,13,1841,0
42,198,1359,0
132,68,1302,0
65,111,998,0
28,21,88,0
51,172,1547,0
14,32,99,0
166,175,420,0
99,152,486,0
189,6,1827,0
175,87,192,0
145,96,891,0
94,157,1596,0
131,149,1444,0
4,173,828,0
41,23,1328,0
27,68,752,0
13,169,1447,0
179,129,1651,0
112,108,1345,0
98,51,792,0
61,189,999,0
151,63,636,0
84,2,989,0
107,163,155,0
70,53,1124,0
144,183,726,0
17,191,1538,0
40,104,1327,0
3,124,926,0
26,135,147,0
192,163,279,0
127,61,1235,0
164,9,1529,0
74,139,671,0
150,108,1071,0
46,45,1426,0
69,116,1382,0
16,0,856,0
55,161,1354,0
2,47,1058,0
117,152,278,0
154,146,806,0
177,19,738,0
103,149,648,0
163,64,629,0
59,19,280,0
82,144,1076,0
135,158,1034,0
45,28,507,0
31,89,1779,0
1,158,1519,0
183,178,1995,0
116,87,1160,0
102,38,277,0
49,170,1650,0
139,40,1705,0
72,21,894,0
58,72,1060,0
21,68,1488,0
44,107,1204,0
7,113,1672,0
30,146,907,0
196,190,703,0
115,6,1574,0
78,190,1220,0
152,60,27,0
138,115,736,0
11,195,1233,0
34,32,877,0
20,115,1809,0
43,178,1694,0
6,58,108,0
195,15,505,0
158,129,1799,0
105,141,1346,0
91,174,664,0
181,32,329,0
114,197,36,0
167,77,1039,0
63,12,1098,0
33,105,1074,0
5,131,1526,0
171,167,1235,0
104,66,1151,0
90,29,1610,0
143,21,836,0
53,151,1264,0
76,24,534,0
62,95,1194,0
9,81,1211,0
18,161,1962,0
119,11,706,0
156,55,1046,0
66,181,368,0
142,70,604,0
38,55,1128,0
8,102,306,0
109,130,1088,0
146,140,540,0
199,0,797,0
169,53,592,0
95,179,553,0
155,102,846,0
51,57,262,0
37,118,1872,0
122,110,179,0
108,77,1256,0
94,8,1976,0
41,156,168,0
131,30,1614,0
64,43,723,0
50,82,1931,0
13,94,1106,0
188,196,67,0
121,31,1145,0
174,19,677,0
107,28,60,0
144,34,1526,0
70,160,701,0
93,193,1182,0
130,77,396,0
26,10,1432,0
12,105,1156,0
97,119,903,0
83,196,1247,0
173,58,439,0
159,123,750,0
55,58,398,0
25,67,1255,0
126,117,791,0
96,56,1282,0
149,34,82,0
186,182,191,0
82,7,123,0
135,19,823,0
45,145,647,0
68,54,454,0
54,97,511,0
1,107,759,0
125,20,236,0
162,30,176,0
148,93,147,0
134,88,355,0
30,25,754,0
0,92,1044,0
101,108,1097,0
161,79,1088,0
110,154,830,0
147,140,586,0
20,134,963,0
57,14,494,0
43,47,1042,0
29,112,837,0
114,120,1416,0
167,198,1737,0
190,189,334,0
137,55,798,0
100,59,60,0
123,138,427,0
56,65,913,0
19,55,1584,0
42,124,504,0
5,8,1620,0
194,83,359,0
113,1,1956,0
166,21,672,0
136,72,1666,0
85,171,562,0
32,41,1002,0
18,20,454,0
4,71,1163,0
193,26,546,0
89,89,848,0
165,84,543,0
98,153,1782,0
61,3,1129,0
151,129,1556,0
8,145,1672,0
47,80,234,0
17,101,1929,0
118,79,108,0
178,176,780,0
141,60,945,0
88,14,1874,0
127,151,158,0
60,76,1220,0
23,56,1373,0
46,139,369,0
198,70,37,0
108,192,1504,0
117,62,1647,0
154,40,566,0
140,75,1307,0
73,184,753,0
36,52,903,0
22,99,723,0
121,164,1330,0
174,158,688,0
197,7,1718,0
93,86,1192,0
130,192,538,0
153,97,719,0
102,140,1265,0
49,16,863,0
139,146,1191,0
12,156,400,0
35,69,659,0
21,154,140,0
187,142,1928,0
120,91,413,0
106,82,1114,0
182,135,148,0
92,1,944,0
129,9,418,0
115,160,245,0
48,167,140,0
11,45,1570,0
34,134,234,0
186,61,88,0
149,183,1429,0
96,179,82,0
195,169,818,0
158,63,1439,0
105,43,500,0
128,126,1119,0
77,181,310,0
24,63,961,0
10,126,1259,0
125,169,194,0
162,149,1797,0
111,106,107,0
81,67,1979,0
157,110,549,0
90,179,1586,0
143,175,1775,0
53,45,1163,0
39,78,1469,0
9,143,1036,0
191,147,1009,0
124,86,502,0
110,33,430,0
147,25,997,0
57,155,761,0
170,154,701,0
133,22,521,0
80,20,685,0
119,173,704,0
29,197,942,0
52,154,775,0
15,22,1338,0
38,157,1273,0
190,40,1051,0
100,174,1329,0
137,188,1305,0
123,7,298,0
86,137,671,0
160,11,11,0
109,40,1457,0
146,50,232,0
